1 0.001875 0.00015 0.0 0.0593642 0.0243336 0.0 0
1 0.001875 0.00015 0.0 0.000227 0.0383395 0.0 0
1 0.001875 0.00015 0.0 0.060227 0.0383395 0.0 0
1 0.001875 0.00015 0.0 0.0003662 0.0539694 0.0 0
1 0.001875 0.00015 0.0 0.0603662 0.0539694 0.0 0
1 0.001875 0.00015 0.0 0.0187492 0.0336088 0.0 0
1 0.001875 0.00015 0.0 0.0108797 0.020056 0.0 0
1 0.001875 0.00015 0.0 0.047661 -0.001584 0.0 0
1 0.001875 0.00015 0.0 0.047661 0.058416 0.0 0
1 0.001875 0.00015 0.0 0.0543411 0.0184199 0.0 0
1 0.001875 0.00015 0.0 0.0155731 -0.0016616 0.0 0
1 0.001875 0.00015 0.0 0.0155731 0.0583384 0.0 0
1 0.001875 0.00015 0.0 0.0275651 0.0187463 0.0 0
1 0.001875 0.00015 0.0 0.0317463 0.0171743 0.0 0
1 0.001875 0.00015 0.0 0.0444842 0.0151227 0.0 0
1 0.001875 0.00015 0.0 0.0513525 0.0567021 0.0 0
1 0.001875 0.00015 0.0 0.0403184 0.0150401 0.0 0
1 0.001875 0.00015 0.0 0.0475812 0.0445115 0.0 0
1 0.001875 0.00015 0.0 0.0502585 0.0527726 0.0 0
1 0.001875 0.00015 0.0 0.003646 0.036324 0.0 0
1 0.001875 0.00015 0.0 0.027566 0.0396061 0.0 0
1 0.001875 0.00015 0.0 0.0394527 0.0040187 0.0 0
1 0.001625 0.00015 0.0 0.0369051 0.0382628 0.0 0
1 0.001625 0.00015 0.0 0.0016535 0.0438066 0.0 0
1 0.001625 0.00015 0.0 0.032887 0.0494705 0.0 0
1 0.001625 0.00015 0.0 0.0570616 0.0466328 0.0 0
1 0.001625 0.00015 0.0 0.048993 0.0261208 0.0 0
1 0.001625 0.00015 0.0 0.0188438 0.0476144 0.0 0
1 0.001625 0.00015 0.0 0.0075497 0.0610321 0.0 0
1 0.001625 0.00015 0.0 0.0075497 0.0010321 0.0 0
1 0.001625 0.00015 0.0 0.0391332 0.0435401 0.0 0
1 0.001625 0.00015 0.0 0.018669 0.0213478 0.0 0
1 0.001625 0.00015 0.0 0.0517971 0.0143798 0.0 0
1 0.001625 0.00015 0.0 0.0431977 0.0050382 0.0 0
1 0.001625 0.00015 0.0 0.0363406 0.0225275 0.0 0
1 0.001625 0.00015 0.0 0.0560434 0.0331515 0.0 0
1 0.001625 0.00015 0.0 0.0156114 0.035842 0.0 0
1 0.001625 0.00015 0.0 0.0465729 0.0331079 0.0 0
1 0.001625 0.00015 0.0 0.0149298 0.0088228 0.0 0
1 0.001625 0.00015 0.0 0.0197371 0.0577535 0.0 0
1 0.001625 0.00015 0.0 0.0212883 0.054287 0.0 0
1 0.001625 0.00015 0.0 0.0399678 0.0246957 0.0 0
1 0.001625 0.00015 0.0 0.0472532 0.0076295 0.0 0
1 0.001625 0.00015 0.0 0.0307673 0.0093779 0.0 0
1 0.001625 0.00015 0.0 0.0027081 0.0226169 0.0 0
1 0.001625 0.00015 0.0 0.0472092 0.0486772 0.0 0
1 0.001625 0.00015 0.0 0.0133186 0.0271072 0.0 0
1 0.001625 0.00015 0.0 0.0448605 0.020634 0.0 0
1 0.001625 0.00015 0.0 0.014572 0.0467762 0.0 0
1 0.001625 0.00015 0.0 0.0478812 0.0392618 0.0 0
1 0.001625 0.00015 0.0 0.0099136 0.036504 0.0 0
1 0.001625 0.00015 0.0 0.0136035 0.0118433 0.0 0
1 0.001625 0.00015 0.0 0.0049811 0.0496095 0.0 0
1 0.001625 0.00015 0.0 0.0380744 0.0101624 0.0 0
1 0.001625 0.00015 0.0 0.0468381 0.0043132 0.0 0
1 0.001625 0.00015 0.0 0.0562966 0.0051178 0.0 0
1 0.001625 0.00015 0.0 0.0401387 0.0532537 0.0 0
1 0.001625 0.00015 0.0 0.0114439 0.0012178 0.0 0
1 0.001625 0.00015 0.0 0.0114439 0.0612178 0.0 0
1 0.001625 0.00015 0.0 0.0543062 0.0122422 0.0 0
1 0.001625 0.00015 0.0 0.0575995 0.0091383 0.0 0
1 0.001625 0.00015 0.0 0.0175091 0.0270196 0.0 0
1 0.001625 0.00015 0.0 0.0401392 0.0373193 0.0 0
1 0.001375 0.00015 0.0 0.0114052 0.0526663 0.0 0
1 0.001375 0.00015 0.0 0.0322894 0.0583535 0.0 0
1 0.001375 0.00015 0.0 0.0029942 0.0147957 0.0 0
1 0.001375 0.00015 0.0 0.0266058 0.0102219 0.0 0
1 0.001375 0.00015 0.0 0.0210875 0.0313036 0.0 0
1 0.001375 0.00015 0.0 0.0263631 0.0278304 0.0 0
1 0.001375 0.00015 0.0 0.027232 0.0443894 0.0 0
1 0.001375 0.00015 0.0 0.0259614 0.0534312 0.0 0
1 0.001375 0.00015 0.0 0.056662 0.0500427 0.0 0
1 0.001375 0.00015 0.0 0.0588498 0.0349217 0.0 0
1 0.001375 0.00015 0.0 -0.0011502 0.0349217 0.0 0
1 0.001375 0.00015 0.0 0.0488223 0.0230516 0.0 0
1 0.001375 0.00015 0.0 0.0358853 0.0021995 0.0 0
1 0.001375 0.00015 0.0 0.0294066 0.0587113 0.0 0
1 0.001375 0.00015 0.0 0.0294066 -0.0012887 0.0 0
1 0.001375 0.00015 0.0 0.0584147 0.0582035 0.0 0
1 0.001375 0.00015 0.0 0.0234255 0.0079744 0.0 0
1 0.001375 0.00015 0.0 0.0213097 0.0140918 0.0 0
1 0.001375 0.00015 0.0 0.0300187 0.0209705 0.0 0
1 0.001375 0.00015 0.0 0.0306628 0.0131369 0.0 0
1 0.001375 0.00015 0.0 0.0217377 0.0402068 0.0 0
1 0.001375 0.00015 0.0 0.009192 0.0300034 0.0 0
1 0.001375 0.00015 0.0 0.0258691 0.0023889 0.0 0
1 0.001375 0.00015 0.0 0.0446 0.030662 0.0 0
1 0.001375 0.00015 0.0 0.0527334 0.0270849 0.0 0
1 0.001375 0.00015 0.0 0.0423018 0.0565118 0.0 0
1 0.001375 0.00015 0.0 0.0149968 0.0417905 0.0 0
1 0.001375 0.00015 0.0 0.0605018 0.0101657 0.0 0
1 0.001375 0.00015 0.0 0.0005018 0.0101657 0.0 0
1 0.001375 0.00015 0.0 0.0034757 0.0412475 0.0 0
1 0.001375 0.00015 0.0 0.0086585 0.0518968 0.0 0
1 0.001375 0.00015 0.0 0.040949 0.0277567 0.0 0
1 0.001375 0.00015 0.0 0.0366856 0.0413007 0.0 0
1 0.001375 0.00015 0.0 0.0222436 0.0226174 0.0 0
1 0.001375 0.00015 0.0 0.0337427 0.0201639 0.0 0
1 0.001375 0.00015 0.0 0.0592706 0.0024235 0.0 0
1 0.001375 0.00015 0.0 -0.0007294 0.0024235 0.0 0
1 0.001375 0.00015 0.0 0.0319503 0.0065164 0.0 0
1 0.001375 0.00015 0.0 0.0062147 0.0071142 0.0 0
1 0.001375 0.00015 0.0 0.0370502 0.035142 0.0 0
1 0.001375 0.00015 0.0 0.0076029 0.0189815 0.0 0
1 0.001375 0.00015 0.0 0.0501605 0.0066541 0.0 0
1 0.001375 0.00015 0.0 0.0310902 0.0315013 0.0 0
1 0.001375 0.00015 0.0 0.0252552 0.0465158 0.0 0
1 0.001375 0.00015 0.0 0.0395596 0.0404004 0.0 0
1 0.001375 0.00015 0.0 0.0217761 0.0463018 0.0 0
1 0.001375 0.00015 0.0 0.051408 0.0110586 0.0 0
1 0.0013612 0.00015 0.0 0.0276136 0.0304281 0.0 0
1 0.0013612 0.00015 0.0 0.0338559 0.0091094 0.0 0
1 0.001125 0.00015 0.0 0.0429281 0.017899 0.0 0
1 0.001125 0.00015 0.0 0.0542083 0.0580983 0.0 0
1 0.001125 0.00015 0.0 0.0138876 0.0195581 0.0 0
1 0.001125 0.00015 0.0 0.0180491 0.0005246 0.0 0
1 0.001125 0.00015 0.0 0.0180491 0.0605246 0.0 0
1 0.001125 0.00015 0.0 0.0548515 0.0153254 0.0 0
1 0.001125 0.00015 0.0 0.0327212 0.0464389 0.0 0
1 0.001125 0.00015 0.0 0.0193569 0.050475 0.0 0
1 0.001125 0.00015 0.0 0.0325132 0.0351499 0.0 0
1 0.001125 0.00015 0.0 0.0422781 0.0507715 0.0 0
1 0.001125 0.00015 0.0 0.0476901 0.014961 0.0 0
1 0.001125 0.00015 0.0 0.0535176 0.0345036 0.0 0
1 0.001125 0.00015 0.0 0.0086587 0.0435385 0.0 0
1 0.001125 0.00015 0.0 0.0279622 0.0009258 0.0 0
1 0.001125 0.00015 0.0 0.0279622 0.0609258 0.0 0
1 0.001125 0.00015 0.0 0.01855 0.024209 0.0 0
1 0.001125 0.00015 0.0 0.0340295 0.0555935 0.0 0
1 0.001125 0.00015 0.0 0.012751 0.0363543 0.0 0
1 0.001125 0.00015 0.0 0.0023632 0.0466339 0.0 0
1 0.001125 0.00015 0.0 0.000314 0.02738 0.0 0
1 0.001125 0.00015 0.0 0.060314 0.02738 0.0 0
1 0.001125 0.00015 0.0 0.0026509 0.0517509 0.0 0
1 0.001125 0.00015 0.0 0.0431268 0.0230239 0.0 0
1 0.001125 0.00015 0.0 0.0243313 0.0396568 0.0 0
1 0.001125 0.00015 0.0 0.0341126 0.0416108 0.0 0
1 0.001125 0.00015 0.0 0.0189771 0.0150679 0.0 0
1 0.001125 0.00015 0.0 0.0395307 0.0073158 0.0 0
1 0.001125 0.00015 0.0 0.0333994 0.0293365 0.0 0
1 0.001125 0.00015 0.0 0.0069688 0.0365885 0.0 0
1 0.001125 0.00015 0.0 0.0598406 0.0460315 0.0 0
1 0.001125 0.00015 0.0 -0.0001594 0.0460315 0.0 0
1 0.001125 0.00015 0.0 0.0557964 0.0210915 0.0 0
1 0.001125 0.00015 0.0 0.0539942 0.0312711 0.0 0
1 0.001125 0.00015 0.0 0.0278034 0.051672 0.0 0
1 0.001125 0.00015 0.0 0.0173268 0.0073342 0.0 0
1 0.001125 0.00015 0.0 0.0116348 0.0293244 0.0 0
1 0.0011138 0.00015 0.0 0.0350649 0.0474928 0.0 0
1 0.0011138 0.00015 0.0 0.0405174 0.0459675 0.0 0
1 0.0011138 0.00015 0.0 0.0548075 0.0447979 0.0 0
1 0.0011138 0.00015 0.0 0.0466579 0.0291825 0.0 0
1 0.0011026 0.00015 0.0 0.0152171 0.0144803 0.0 0
1 0.0010916 0.00015 0.0 0.0191378 0.0296698 0.0 0
1 0.0010807 0.00015 0.0 0.0058209 0.0565452 0.0 0
1 0.0010807 0.00015 0.0 0.0037032 0.0072849 0.0 0
1 0.0010807 0.00015 0.0 0.0463304 0.0229627 0.0 0
1 0.0010592 0.00015 0.0 0.0438539 0.0330164 0.0 0
1 0.0010592 0.00015 0.0 0.0163978 0.0487869 0.0 0
1 0.0010592 0.00015 0.0 0.0512137 0.022184 0.0 0
1 0.0010592 0.00015 0.0 0.0332773 0.0269317 0.0 0
1 0.0010486 0.00015 0.0 0.0046763 0.0308778 0.0 0
1 0.0010486 0.00015 0.0 0.0112546 0.0230037 0.0 0
1 0.0010486 0.00015 0.0 0.0470292 0.0015695 0.0 0
1 0.0010381 0.00015 0.0 0.0123318 0.0080111 0.0 0
1 0.0010381 0.00015 0.0 0.0510567 0.0243936 0.0 0
1 0.0010381 0.00015 0.0 0.034663 0.0357063 0.0 0
1 0.0010381 0.00015 0.0 0.0031392 0.0551547 0.0 0
1 0.0010381 0.00015 0.0 0.0582334 0.0519368 0.0 0
1 0.0010381 0.00015 0.0 0.0342806 0.0597857 0.0 0
1 0.0010381 0.00015 0.0 0.0342806 -0.0002143 0.0 0
1 0.0010277 0.00015 0.0 0.0020101 0.0030047 0.0 0
1 0.0010277 0.00015 0.0 0.0453448 0.0179477 0.0 0
1 0.0010277 0.00015 0.0 0.0238362 0.0144288 0.0 0
1 0.0010277 0.00015 0.0 0.0467273 0.0416812 0.0 0
1 0.0010277 0.00015 0.0 0.0092177 0.0133575 0.0 0
1 0.0010073 0.00015 0.0 0.0136494 0.0560475 0.0 0
1 0.000875 0.00015 0.0 0.0383608 0.0207597 0.0 0
1 0.000875 0.00015 0.0 0.0155829 0.0443607 0.0 0
1 0.000875 0.00015 0.0 0.0008824 0.0169521 0.0 0
1 0.000875 0.00015 0.0 0.009178 0.0225405 0.0 0
1 0.000875 0.00015 0.0 0.0445119 0.0573181 0.0 0
1 0.000875 0.00015 0.0 0.039744 0.0122032 0.0 0
1 0.000875 0.00015 0.0 0.0101883 0.0413642 0.0 0
1 0.000875 0.00015 0.0 0.0206112 0.0113055 0.0 0
1 0.000875 0.00015 0.0 0.0500214 0.0089952 0.0 0
1 0.000875 0.00015 0.0 0.0530545 0.0514985 0.0 0
1 0.000875 0.00015 0.0 0.0187675 0.0056815 0.0 0
1 0.000875 0.00015 0.0 0.0488938 0.0554067 0.0 0
1 0.000875 0.00015 0.0 0.0429203 0.0289876 0.0 0
1 0.000875 0.00015 0.0 0.0567772 0.0229467 0.0 0
1 0.000875 0.00015 0.0 0.0137782 0.0493745 0.0 0
1 0.000875 0.00015 0.0 0.0009462 0.0411574 0.0 0
1 0.000875 0.00015 0.0 0.0299193 0.0375765 0.0 0
1 0.000875 0.00015 0.0 0.0568263 0.0170762 0.0 0
1 0.000875 0.00015 0.0 0.0566006 0.0248056 0.0 0
1 0.000875 0.00015 0.0 0.0176514 0.0562031 0.0 0
1 0.000875 0.00015 0.0 0.0535785 0.0050677 0.0 0
1 0.000875 0.00015 0.0 0.0288535 0.0110887 0.0 0
1 0.000875 0.00015 0.0 0.0398998 0.0011224 0.0 0
1 0.000875 0.00015 0.0 0.0259172 0.037307 0.0 0
1 0.000875 0.00015 0.0 0.0528212 0.0207896 0.0 0
1 0.000875 0.00015 0.0 0.0289658 0.016292 0.0 0
1 0.000875 0.00015 0.0 0.0240718 0.005763 0.0 0
1 0.000875 0.00015 0.0 0.003887 0.03352 0.0 0
1 0.000875 0.00015 0.0 0.0398211 0.0178828 0.0 0
1 0.000875 0.00015 0.0 0.0012085 0.0349795 0.0 0
1 0.000875 0.00015 0.0 0.0366417 0.0302349 0.0 0
1 0.000875 0.00015 0.0 0.049709 0.0500005 0.0 0
1 0.000875 0.00015 0.0 0.0577722 0.0370254 0.0 0
1 0.000875 0.00015 0.0 0.0066925 0.0299718 0.0 0
1 0.000875 0.00015 0.0 0.0264465 0.0421805 0.0 0
1 0.000875 0.00015 0.0 0.0049531 0.0429918 0.0 0
1 0.000875 0.00015 0.0 0.0192737 0.036374 0.0 0
1 0.000875 0.00015 0.0 0.0303609 0.0400688 0.0 0
1 0.000875 0.00015 0.0 0.0328716 0.0520274 0.0 0
1 0.000875 0.00015 0.0 0.0308045 0.0509589 0.0 0
1 0.000875 0.00015 0.0 0.0092084 0.0454828 0.0 0
1 0.000875 0.00015 0.0 0.0238477 0.0543084 0.0 0
1 0.000875 0.00015 0.0 0.0293796 0.024928 0.0 0
1 0.000875 0.00015 0.0 0.0223951 0.0332229 0.0 0
1 0.0008662 0.00015 0.0 0.0029376 0.0390438 0.0 0
1 0.0008662 0.00015 0.0 0.0448102 0.0446173 0.0 0
1 0.0008576 0.00015 0.0 0.0489827 0.0468976 0.0 0
1 0.0008576 0.00015 0.0 0.0064634 0.0587661 0.0 0
1 0.0008576 0.00015 0.0 0.015031 0.0383595 0.0 0
1 0.0008576 0.00015 0.0 0.0075149 0.0499355 0.0 0
1 0.0008576 0.00015 0.0 0.0129221 0.0591062 0.0 0
1 0.000849 0.00015 0.0 0.0169632 0.0459094 0.0 0
1 0.0008405 0.00015 0.0 0.039106 0.0223253 0.0 0
1 0.0008405 0.00015 0.0 0.0562132 0.0577045 0.0 0
1 0.0008321 0.00015 0.0 0.0503029 0.0450951 0.0 0
1 0.0008321 0.00015 0.0 0.0584416 0.055956 0.0 0
1 0.0008321 0.00015 0.0 0.0188639 0.0549593 0.0 0
1 0.0008321 0.00015 0.0 0.0520252 0.0379757 0.0 0
1 0.0008321 0.00015 0.0 0.0566726 0.0355586 0.0 0
1 0.0008238 0.00015 0.0 0.0476455 0.0367882 0.0 0
1 0.0008238 0.00015 0.0 0.0380975 0.0016425 0.0 0
1 0.0008156 0.00015 0.0 0.0093914 0.017648 0.0 0
1 0.0008156 0.00015 0.0 0.0375987 0.015275 0.0 0
1 0.0008156 0.00015 0.0 0.0420452 0.0447321 0.0 0
1 0.0008156 0.00015 0.0 0.0073994 0.0035198 0.0 0
1 0.0008156 0.00015 0.0 0.0481566 0.0509696 0.0 0
1 0.0008156 0.00015 0.0 0.0573453 0.0386933 0.0 0
1 0.0008156 0.00015 0.0 0.0149636 0.0334457 0.0 0
1 0.0008156 0.00015 0.0 0.019563 0.052482 0.0 0
1 0.0008074 0.00015 0.0 0.0502331 0.0384635 0.0 0
1 0.0007913 0.00015 0.0 0.054548 0.0506935 0.0 0
1 0.0007913 0.00015 0.0 0.0383605 0.0131825 0.0 0
1 0.0007913 0.00015 0.0 0.0161732 0.0204142 0.0 0
1 0.0007913 0.00015 0.0 0.0379767 0.0457504 0.0 0
1 0.0007913 0.00015 0.0 0.0079384 0.0282072 0.0 0
1 0.0007913 0.00015 0.0 0.0545025 0.0034532 0.0 0
1 0.000625 0.00015 0.0 0.0533231 -0.000358 0.0 0
1 0.000625 0.00015 0.0 0.0533231 0.059642 0.0 0
1 0.000625 0.00015 0.0 0.0592757 0.0603962 0.0 0
1 0.000625 0.00015 0.0 0.0592757 0.0003962 0.0 0
1 0.000625 0.00015 0.0 0.0021475 0.0087946 0.0 0
1 0.000625 0.00015 0.0 0.0495797 0.01372 0.0 0
1 0.000625 0.00015 0.0 0.0567832 0.0113727 0.0 0
1 0.000625 0.00015 0.0 0.0137029 0.0005358 0.0 0
1 0.000625 0.00015 0.0 0.0137029 0.0605358 0.0 0
1 0.000625 0.00015 0.0 0.0345604 0.0163568 0.0 0
1 0.000625 0.00015 0.0 0.0202505 0.0232021 0.0 0
1 0.000625 0.00015 0.0 0.0521505 0.0332412 0.0 0
1 0.000625 0.00015 0.0 0.0000875 0.0565814 0.0 0
1 0.000625 0.00015 0.0 0.0600875 0.0565814 0.0 0
1 0.000625 0.00015 0.0 0.037781 0.0542711 0.0 0
1 0.000625 0.00015 0.0 0.0120703 0.0248308 0.0 0
1 0.000625 0.00015 0.0 0.0346657 0.0040479 0.0 0
1 0.000625 0.00015 0.0 0.0389733 0.0286062 0.0 0
1 0.000625 0.00015 0.0 0.0078725 0.0122049 0.0 0
1 0.000625 0.00015 0.0 0.0413071 0.0353277 0.0 0
1 0.000625 0.00015 0.0 0.0259589 0.0167571 0.0 0
1 0.000625 0.00015 0.0 0.0375898 0.0244616 0.0 0
1 0.000625 0.00015 0.0 0.0315084 0.0335114 0.0 0
1 0.000625 0.00015 0.0 0.041022 0.0063254 0.0 0
1 0.000625 0.00015 0.0 0.0353784 0.0246227 0.0 0
1 0.000625 0.00015 0.0 0.0299655 0.0150751 0.0 0
1 0.000625 0.00015 0.0 0.0191596 0.0187569 0.0 0
1 0.000625 0.00015 0.0 0.0310105 0.0364173 0.0 0
1 0.000625 0.00015 0.0 0.028222 0.0260061 0.0 0
1 0.000625 0.00015 0.0 0.0018737 0.0130496 0.0 0
1 0.000625 0.00015 0.0 0.0295686 0.0229476 0.0 0
1 0.000625 0.00015 0.0 0.0447677 0.0068102 0.0 0
1 0.000625 0.00015 0.0 0.024856 0.0342856 0.0 0
1 0.000625 0.00015 0.0 0.0419981 0.0388335 0.0 0
1 0.000625 0.00015 0.0 0.0095072 0.0024758 0.0 0
1 0.000625 0.00015 0.0 0.0174312 0.0091217 0.0 0
1 0.000625 0.00015 0.0 0.0452383 0.0126641 0.0 0
1 0.000625 0.00015 0.0 0.0449627 0.049816 0.0 0
1 0.000625 0.00015 0.0 0.0125155 0.050825 0.0 0
1 0.000625 0.00015 0.0 0.0114042 0.0124296 0.0 0
1 0.000625 0.00015 0.0 0.0282127 0.0028297 0.0 0
1 0.000625 0.00015 0.0 0.0216438 0.0591226 0.0 0
1 0.000625 0.00015 0.0 0.0456773 0.0398783 0.0 0
1 0.000625 0.00015 0.0 0.035814 0.0098592 0.0 0
1 0.000625 0.00015 0.0 0.0127996 0.0546199 0.0 0
1 0.000625 0.00015 0.0 0.031815 0.0114056 0.0 0
1 0.000625 0.00015 0.0 0.0583604 0.032734 0.0 0
1 0.000625 0.00015 0.0 0.0351443 0.0296991 0.0 0
1 0.000625 0.00015 0.0 0.0533423 0.0291201 0.0 0
1 0.000625 0.00015 0.0 0.0495107 0.0151033 0.0 0
1 0.000625 0.00015 0.0 0.0484177 0.0415979 0.0 0
1 0.000625 0.00015 0.0 0.0335266 0.0051763 0.0 0
1 0.000625 0.00015 0.0 0.0351496 0.0497515 0.0 0
1 0.000625 0.00015 0.0 0.0474198 0.035332 0.0 0
1 0.000625 0.00015 0.0 0.0423321 0.0134234 0.0 0
1 0.000625 0.00015 0.0 0.0099605 0.0389996 0.0 0
1 0.000625 0.00015 0.0 0.0247475 0.0042472 0.0 0
